X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
74.6,242.0,127.0,449.0,21.2,241.0,46.2,74.8,41.1,1860.0,884.0,429.0
142.0,376.0,155.0,558.0,29.1,241.0,44.6,72.7,40.3,1910.0,946.0,521.0
103.0,386.0,175.0,736.0,32.4,267.0,70.4,94.2,39.1,2110.0,1070.0,506.0
76.1,303.0,141.0,590.0,23.2,282.0,75.0,95.9,41.3,2260.0,1070.0,442.0
71.6,260.0,136.0,499.0,20.5,250.0,53.9,83.5,42.3,2200.0,1030.0,434.0
66.8,240.0,147.0,480.0,19.4,219.0,46.6,72.6,40.6,2100.0,1020.0,545.0
61.3,227.0,142.0,462.0,19.2,194.0,40.6,72.2,39.4,2010.0,1040.0,574.0
60.6,237.0,150.0,457.0,18.1,227.0,49.6,81.7,38.3,1980.0,1020.0,590.0
69.6,241.0,178.0,495.0,17.9,234.0,37.2,66.5,47.5,2060.0,1110.0,617.0
72.8,255.0,154.0,488.0,18.1,235.0,41.6,60.5,37.5,2050.0,1110.0,597.0
61.0,277.0,151.0,488.0,18.7,219.0,39.3,54.3,49.7,2020.0,1110.0,587.0
60.8,269.0,150.0,499.0,18.1,226.0,35.8,47.9,39.5,1990.0,1100.0,548.0
52.3,252.0,134.0,459.0,19.2,218.0,34.0,43.7,46.5,1960.0,1060.0,653.0
91.9,304.0,156.0,509.0,26.9,232.0,28.5,45.0,54.5,2260.0,1320.0,859.0
58.0,266.0,143.0,518.0,20.6,241.0,28.3,44.0,45.4,2280.0,1320.0,748.0
48.5,220.0,133.0,435.0,18.6,234.0,26.0,43.0,37.6,2120.0,1160.0,686.0
43.7,199.0,130.0,393.0,17.7,235.0,26.6,41.5,35.2,1960.0,1050.0,666.0
39.7,185.0,126.0,377.0,17.4,200.0,24.5,40.0,32.4,1800.0,962.0,607.0
36.3,172.0,105.0,334.0,17.1,178.0,24.2,35.1,28.2,1670.0,886.0,559.0
34.7,163.0,86.0,310.0,17.2,169.0,23.1,33.9,30.1,1560.0,833.0,559.0
32.2,159.0,87.0,292.0,17.0,177.0,22.9,36.3,28.7,1570.0,854.0,576.0
31.0,150.0,83.0,278.0,16.8,180.0,22.7,35.7,25.9,1550.0,839.0,582.0
30.2,146.0,80.1,269.0,16.8,181.0,21.6,34.0,25.4,1530.0,833.0,578.0
40.5,156.0,80.7,272.0,17.2,153.0,21.6,33.6,24.5,1480.0,813.0,574.0
31.9,146.0,74.4,265.0,16.6,146.0,22.3,32.9,23.2,1440.0,799.0,558.0
55.3,167.0,80.8,265.0,19.2,151.0,22.4,34.3,26.0,1430.0,791.0,547.0
160.0,249.0,147.0,424.0,36.5,194.0,27.6,40.7,40.3,1630.0,912.0,680.0
117.0,302.0,202.0,568.0,27.4,262.0,34.3,50.9,36.5,1840.0,956.0,593.0
81.9,243.0,151.0,508.0,23.0,257.0,34.7,53.1,33.1,1880.0,918.0,510.0
62.5,209.0,124.0,439.0,21.6,240.0,28.1,49.9,34.2,1820.0,874.0,457.0
53.3,180.0,123.0,387.0,22.7,220.0,32.3,48.1,37.4,1700.0,828.0,431.0
78.7,201.0,124.0,392.0,32.8,219.0,30.7,46.7,44.6,1640.0,823.0,447.0
59.3,194.0,123.0,403.0,23.0,240.0,27.5,40.3,32.6,1600.0,800.0,385.0
47.4,169.0,120.0,364.0,21.1,236.0,23.0,36.6,26.5,1510.0,715.0,398.0
39.2,154.0,106.0,331.0,19.1,211.0,21.9,37.3,23.9,1410.0,716.0,399.0
35.2,137.0,100.0,303.0,17.9,204.0,21.1,34.7,21.6,1340.0,681.0,403.0
33.0,139.0,80.2,278.0,17.5,189.0,20.4,34.4,21.3,1300.0,675.0,425.0
34.9,129.0,71.7,259.0,18.7,180.0,20.8,33.4,20.0,1260.0,666.0,418.0
72.6,209.0,107.0,313.0,26.0,205.0,22.9,35.0,20.8,1420.0,800.0,461.0
64.8,233.0,129.0,452.0,25.6,234.0,25.9,33.6,22.0,1500.0,834.0,418.0
47.4,181.0,120.0,387.0,19.7,239.0,20.4,32.8,19.7,1500.0,743.0,362.0
38.7,153.0,105.0,336.0,17.8,228.0,18.0,35.5,18.6,1430.0,691.0,385.0
34.1,140.0,92.3,306.0,17.1,207.0,17.9,33.2,18.3,1350.0,671.0,380.0
98.9,174.0,97.2,305.0,20.8,200.0,21.5,33.2,45.7,1370.0,723.0,485.0
87.4,245.0,120.0,427.0,20.2,226.0,27.5,33.3,57.2,1670.0,984.0,455.0
52.8,180.0,113.0,385.0,17.1,207.0,25.7,36.7,33.2,1470.0,788.0,384.0
42.1,149.0,93.9,323.0,16.0,174.0,23.5,33.0,27.5,1360.0,722.0,365.0
35.2,135.0,79.9,283.0,15.3,174.0,24.1,30.5,25.2,1250.0,674.0,343.0
32.0,123.0,79.8,271.0,15.3,180.0,24.4,29.9,24.8,1220.0,668.0,382.0
29.8,118.0,70.6,256.0,15.0,169.0,21.7,30.9,26.7,1220.0,685.0,404.0
27.7,123.0,62.0,228.0,15.2,159.0,18.1,29.1,28.7,1220.0,709.0,406.0
27.7,145.0,63.2,242.0,14.9,168.0,18.7,29.3,50.9,1260.0,766.0,416.0
24.6,123.0,62.4,237.0,14.8,160.0,20.4,36.1,27.3,1210.0,713.0,403.0
23.6,114.0,62.2,215.0,14.8,145.0,21.0,33.9,21.2,1150.0,670.0,399.0
23.4,110.0,61.6,209.0,14.8,145.0,19.1,29.4,18.2,1120.0,659.0,399.0
48.4,161.0,76.8,244.0,16.6,182.0,21.7,28.0,19.1,1240.0,732.0,453.0
39.6,139.0,79.9,283.0,15.5,192.0,33.2,30.6,19.3,1280.0,743.0,409.0
29.0,121.0,71.2,248.0,14.9,164.0,23.3,28.7,16.6,1280.0,695.0,435.0
25.9,118.0,63.1,215.0,15.0,151.0,19.7,29.1,16.4,1230.0,682.0,424.0
27.8,115.0,61.2,220.0,15.3,148.0,19.1,27.2,20.4,1180.0,667.0,403.0
24.6,106.0,62.0,215.0,15.6,141.0,17.5,25.6,21.1,1110.0,626.0,365.0
25.0,115.0,64.8,209.0,16.8,162.0,26.1,26.2,22.8,1140.0,641.0,418.0
51.0,136.0,88.8,240.0,20.9,187.0,29.7,26.0,34.4,1250.0,727.0,507.0
47.4,155.0,99.0,317.0,17.8,210.0,28.9,29.7,60.9,1600.0,984.0,545.0
33.1,142.0,82.3,306.0,13.3,201.0,38.3,35.2,33.8,1440.0,819.0,456.0
27.7,117.0,74.9,270.0,13.9,152.0,24.8,35.2,18.8,1410.0,798.0,383.0
26.3,112.0,61.7,227.0,14.1,141.0,23.1,30.9,15.7,1210.0,660.0,377.0
26.2,113.0,62.6,218.0,14.0,131.0,23.0,29.8,14.9,1180.0,673.0,378.0
53.4,152.0,68.5,243.0,19.8,148.0,20.6,26.4,18.2,1150.0,665.0,396.0
51.9,166.0,78.5,322.0,17.2,195.0,24.3,28.3,44.0,1450.0,872.0,502.0
68.9,166.0,94.1,311.0,14.9,188.0,26.7,26.9,60.4,1600.0,957.0,484.0
45.9,155.0,100.0,324.0,12.6,188.0,22.0,34.7,37.1,1460.0,832.0,422.0
33.7,128.0,80.4,291.0,14.0,180.0,19.8,32.0,26.7,1360.0,737.0,408.0
65.6,152.0,83.8,275.0,17.7,170.0,20.9,29.5,43.0,1330.0,732.0,469.0
73.5,223.0,109.0,394.0,16.9,188.0,31.7,27.9,67.8,1630.0,992.0,480.0
129.0,214.0,103.0,392.0,21.2,169.0,45.8,32.6,88.6,1650.0,962.0,455.0
68.6,206.0,122.0,424.0,18.2,186.0,32.2,35.7,58.7,1630.0,894.0,419.0
52.8,165.0,112.0,368.0,16.9,187.0,26.7,33.6,40.6,1570.0,841.0,438.0
49.0,150.0,101.0,321.0,17.2,172.0,24.8,31.6,34.4,1500.0,818.0,463.0
79.1,156.0,107.0,333.0,27.6,192.0,37.1,31.6,56.7,1690.0,1010.0,619.0
54.1,159.0,120.0,365.0,20.0,218.0,38.4,35.8,48.8,1720.0,1000.0,501.0
44.3,130.0,99.1,309.0,18.0,200.0,29.1,34.4,33.6,1580.0,875.0,443.0
98.4,237.0,96.9,407.0,19.5,181.0,42.1,52.2,101.0,1860.0,1010.0,421.0
89.7,247.0,100.0,432.0,22.6,215.0,46.6,54.1,93.3,1930.0,1060.0,431.0
86.1,215.0,99.7,403.0,21.0,208.0,44.9,53.3,90.1,1930.0,1040.0,453.0
104.0,220.0,100.0,388.0,23.3,200.0,50.6,63.5,92.4,1970.0,1080.0,505.0
138.0,270.0,113.0,429.0,46.9,207.0,58.7,77.4,137.0,2370.0,1400.0,579.0
100.0,294.0,120.0,505.0,33.2,216.0,73.7,70.4,114.0,2310.0,1440.0,500.0
90.9,243.0,102.0,448.0,25.0,207.0,57.0,60.5,109.0,2200.0,1230.0,476.0
107.0,263.0,116.0,447.0,22.3,175.0,75.5,62.7,109.0,2320.0,1340.0,599.0
133.0,310.0,135.0,510.0,22.6,189.0,86.4,78.9,95.9,2580.0,1570.0,866.0
118.0,291.0,150.0,537.0,22.7,232.0,62.3,78.6,85.1,2590.0,1500.0,721.0
93.0,262.0,147.0,525.0,21.7,248.0,65.1,85.7,85.1,2460.0,1340.0,639.0
87.9,232.0,141.0,470.0,19.8,230.0,51.4,80.6,85.8,2380.0,1290.0,616.0
91.6,222.0,146.0,442.0,16.6,205.0,46.8,72.6,89.2,2320.0,1290.0,644.0
93.9,241.0,160.0,476.0,16.5,185.0,44.8,64.5,90.0,2340.0,1360.0,722.0
101.0,247.0,174.0,488.0,19.1,189.0,54.0,63.5,88.7,2520.0,1530.0,967.0
205.0,374.0,248.0,631.0,74.4,222.0,54.0,85.1,103.0,3070.0,2060.0,1180.0
185.0,485.0,195.0,812.0,73.7,266.0,57.1,90.2,104.0,2880.0,1840.0,846.0
158.0,506.0,178.0,832.0,57.1,274.0,62.8,90.3,85.2,2800.0,1550.0,624.0
126.0,519.0,153.0,860.0,50.2,267.0,75.5,99.5,76.4,2680.0,1390.0,543.0
99.8,418.0,149.0,763.0,36.0,272.0,53.5,90.8,74.7,2640.0,1310.0,517.0
85.3,369.0,126.0,678.0,28.9,260.0,51.4,90.4,80.9,2620.0,1310.0,459.0
76.3,329.0,113.0,589.0,26.3,245.0,68.8,95.4,82.1,2580.0,1300.0,446.0
65.3,291.0,106.0,518.0,23.2,231.0,53.9,94.8,70.3,2380.0,1200.0,473.0
89.0,320.0,122.0,547.0,23.9,250.0,59.9,93.6,73.4,2460.0,1280.0,462.0
214.0,410.0,218.0,687.0,42.4,311.0,70.8,97.8,101.0,2810.0,1540.0,574.0
134.0,385.0,246.0,821.0,27.2,325.0,58.9,100.0,84.5,2820.0,1520.0,645.0
134.0,343.0,261.0,717.0,40.2,304.0,53.3,97.7,94.3,3040.0,1650.0,809.0
96.5,299.0,194.0,662.0,37.4,309.0,47.2,94.0,78.3,2890.0,1570.0,653.0
85.2,258.0,209.0,567.0,25.7,277.0,41.2,80.6,73.3,2650.0,1360.0,673.0
86.5,250.0,227.0,571.0,21.0,258.0,38.8,72.6,74.1,2640.0,1460.0,835.0
93.4,250.0,243.0,555.0,20.0,250.0,37.7,72.1,75.9,2830.0,1660.0,1050.0
102.0,376.0,254.0,748.0,21.8,306.0,80.7,184.0,93.1,3330.0,2110.0,1130.0
80.6,290.0,218.0,687.0,23.5,289.0,51.9,131.0,96.4,3330.0,2000.0,1090.0
74.0,260.0,218.0,594.0,24.6,247.0,39.4,96.9,106.0,3400.0,2090.0,1110.0
64.9,236.0,188.0,546.0,23.2,240.0,37.2,76.8,79.2,2880.0,1680.0,934.0
57.2,223.0,160.0,479.0,18.6,211.0,33.9,65.7,68.1,2580.0,1470.0,879.0
55.6,212.0,166.0,463.0,17.6,204.0,32.0,62.9,64.2,2440.0,1420.0,898.0
81.5,244.0,165.0,477.0,17.5,205.0,32.5,63.7,62.0,2470.0,1470.0,942.0
153.0,344.0,165.0,605.0,50.0,210.0,43.5,105.0,107.0,2840.0,1820.0,1080.0
92.9,335.0,162.0,657.0,41.4,237.0,36.6,97.8,92.3,2960.0,1940.0,889.0
64.8,260.0,137.0,536.0,22.9,230.0,32.2,80.0,76.6,2610.0,1450.0,709.0
56.7,232.0,127.0,453.0,18.2,176.0,28.3,65.9,69.0,2310.0,1270.0,640.0
52.5,224.0,125.0,444.0,17.3,166.0,27.1,58.4,66.2,2100.0,1200.0,668.0
48.7,207.0,125.0,408.0,16.3,192.0,25.8,56.9,60.2,2140.0,1250.0,745.0
47.0,192.0,126.0,387.0,16.7,186.0,25.5,54.3,57.0,2160.0,1290.0,809.0
49.6,201.0,127.0,395.0,17.7,179.0,25.5,51.3,59.5,2120.0,1260.0,786.0
45.9,199.0,132.0,417.0,17.7,163.0,24.9,50.5,52.9,2050.0,1220.0,765.0
54.0,213.0,127.0,416.0,18.2,162.0,27.2,57.0,50.1,2020.0,1190.0,777.0
96.0,305.0,128.0,515.0,19.5,175.0,29.5,64.7,47.8,2430.0,1490.0,1330.0
78.3,273.0,135.0,534.0,19.3,218.0,40.4,75.2,67.4,3110.0,2120.0,1310.0
85.6,236.0,142.0,477.0,45.8,224.0,48.7,76.0,51.2,2580.0,1520.0,967.0
92.4,231.0,152.0,484.0,45.9,277.0,48.1,71.7,55.2,2530.0,1460.0,879.0
74.8,242.0,148.0,484.0,28.9,268.0,33.3,62.2,45.6,2330.0,1280.0,749.0
58.1,210.0,146.0,460.0,19.6,241.0,32.1,58.4,43.3,2180.0,1180.0,711.0
75.4,219.0,150.0,444.0,18.8,228.0,31.5,51.8,66.5,2350.0,1350.0,814.0
171.0,294.0,243.0,559.0,29.5,219.0,25.7,47.5,74.9,2410.0,1450.0,754.0
111.0,311.0,205.0,706.0,39.0,277.0,26.7,45.8,70.3,2400.0,1410.0,648.0
179.0,350.0,253.0,659.0,72.8,273.0,63.8,55.9,85.0,2620.0,1410.0,685.0
105.0,303.0,202.0,689.0,75.0,315.0,65.4,70.9,82.6,2510.0,1360.0,628.0
117.0,271.0,173.0,574.0,58.8,309.0,41.6,65.4,76.6,2480.0,1260.0,589.0
136.0,296.0,184.0,605.0,62.0,298.0,35.4,64.7,77.9,2410.0,1270.0,665.0
101.0,282.0,180.0,608.0,54.6,306.0,32.7,61.4,78.1,2420.0,1300.0,601.0
116.0,254.0,168.0,544.0,62.8,298.0,35.1,56.3,88.5,2430.0,1280.0,550.0
255.0,381.0,299.0,684.0,140.0,316.0,47.1,55.6,185.0,3040.0,1880.0,742.0
131.0,417.0,262.0,940.0,109.0,450.0,75.0,64.6,102.0,3070.0,1800.0,696.0
122.0,375.0,186.0,818.0,71.6,513.0,91.2,81.3,92.8,3120.0,1640.0,650.0
98.5,311.0,193.0,732.0,53.3,399.0,61.5,73.6,89.5,3190.0,1660.0,599.0
75.2,258.0,164.0,604.0,35.1,332.0,50.1,65.4,68.7,2810.0,1420.0,580.0
64.4,244.0,144.0,532.0,27.0,317.0,40.9,59.9,58.5,2460.0,1240.0,504.0
53.2,211.0,123.0,464.0,23.9,274.0,38.1,54.4,50.1,2120.0,1050.0,422.0
73.9,217.0,123.0,449.0,19.7,221.0,36.5,51.1,54.8,2010.0,1030.0,478.0
59.6,222.0,120.0,455.0,18.6,243.0,42.4,56.7,48.4,1960.0,1040.0,479.0
48.9,193.0,100.0,414.0,18.0,233.0,35.5,55.5,44.2,1870.0,967.0,475.0
43.7,179.0,101.0,379.0,18.5,218.0,32.4,51.5,44.5,1820.0,952.0,475.0
42.1,176.0,81.4,355.0,18.2,219.0,31.5,51.8,47.4,1760.0,952.0,462.0
62.8,176.0,105.0,341.0,22.4,208.0,31.1,49.5,46.7,1730.0,940.0,577.0
53.3,188.0,122.0,387.0,26.8,201.0,30.3,45.4,47.7,1920.0,1140.0,573.0
42.8,161.0,122.0,368.0,20.1,196.0,27.8,42.9,40.0,1640.0,905.0,493.0
39.4,181.0,122.0,367.0,19.5,200.0,27.5,46.1,39.4,1710.0,966.0,567.0
39.7,181.0,114.0,420.0,22.3,219.0,29.6,47.0,76.8,1940.0,1150.0,603.0
35.7,160.0,97.5,392.0,20.9,231.0,29.1,51.1,73.3,1990.0,1150.0,512.0
32.8,153.0,82.7,346.0,19.7,223.0,28.3,50.3,57.0,1770.0,971.0,484.0
30.3,141.0,65.6,308.0,19.5,188.0,25.9,47.3,45.8,1630.0,907.0,500.0
29.9,146.0,67.3,278.0,18.1,172.0,24.7,43.0,39.9,1530.0,850.0,462.0
35.8,152.0,83.2,301.0,18.2,192.0,25.2,40.2,40.6,1570.0,918.0,610.0
37.5,155.0,83.9,320.0,17.7,203.0,29.1,42.1,46.4,2020.0,1280.0,1270.0
39.9,149.0,92.0,319.0,17.6,209.0,26.9,41.3,69.3,2710.0,2010.0,1100.0
32.3,146.0,82.9,313.0,16.5,190.0,26.5,40.3,48.8,1950.0,1250.0,687.0
31.1,140.0,63.5,277.0,16.4,184.0,25.4,40.3,44.7,1730.0,1060.0,586.0
29.9,139.0,63.7,262.0,16.4,162.0,24.9,40.1,39.3,1600.0,963.0,496.0
27.4,129.0,49.5,255.0,16.2,154.0,26.0,38.2,35.7,1430.0,852.0,444.0
26.2,127.0,56.1,237.0,16.1,159.0,26.5,37.8,32.0,1350.0,803.0,438.0
79.5,194.0,127.0,366.0,25.8,186.0,33.3,45.4,75.1,1850.0,1060.0,595.0
98.4,201.0,127.0,385.0,32.4,201.0,32.6,45.1,95.8,1980.0,1160.0,543.0
73.6,202.0,126.0,383.0,29.9,173.0,34.7,39.9,71.6,1760.0,987.0,470.0
72.6,206.0,125.0,381.0,28.6,180.0,32.8,44.5,66.9,1680.0,932.0,465.0
141.0,232.0,145.0,410.0,40.0,187.0,33.3,42.6,73.2,1740.0,1000.0,520.0
201.0,465.0,229.0,694.0,103.0,272.0,52.1,50.7,108.0,2510.0,1550.0,627.0
120.0,484.0,183.0,880.0,77.0,357.0,63.8,75.8,76.1,2500.0,1300.0,551.0
83.0,307.0,143.0,628.0,41.6,328.0,48.7,72.5,66.1,2540.0,1160.0,502.0
71.5,261.0,135.0,525.0,25.2,267.0,43.5,58.9,58.7,2320.0,1070.0,494.0
65.2,235.0,122.0,471.0,22.1,243.0,34.8,52.6,58.7,2030.0,1040.0,499.0
63.5,215.0,123.0,452.0,21.7,220.0,29.6,48.3,63.2,1970.0,1100.0,523.0
108.0,266.0,152.0,511.0,27.3,208.0,29.8,44.4,62.6,1900.0,1090.0,525.0
107.0,295.0,204.0,561.0,49.8,247.0,30.1,44.3,78.2,2070.0,1210.0,598.0
87.7,282.0,177.0,566.0,37.9,261.0,29.1,46.0,66.3,2170.0,1240.0,605.0
77.3,244.0,161.0,496.0,23.1,242.0,27.1,43.4,59.6,2130.0,1180.0,642.0
72.5,226.0,162.0,469.0,31.0,221.0,26.3,39.9,57.2,2130.0,1220.0,675.0
64.2,221.0,161.0,468.0,33.5,212.0,25.8,38.1,52.8,2020.0,1170.0,645.0
53.0,199.0,132.0,421.0,25.7,201.0,24.2,35.2,49.4,1900.0,1100.0,616.0
48.0,180.0,123.0,386.0,19.8,180.0,21.8,34.3,43.3,1720.0,980.0,531.0
46.1,178.0,121.0,373.0,18.9,171.0,22.5,32.4,46.2,1590.0,918.0,520.0
45.0,167.0,101.0,351.0,18.5,196.0,23.6,35.0,42.2,1630.0,967.0,549.0
41.4,170.0,100.0,339.0,18.2,183.0,23.6,35.6,42.7,1600.0,948.0,518.0
44.7,168.0,103.0,346.0,21.3,183.0,25.3,37.8,41.7,1540.0,927.0,497.0
42.9,160.0,115.0,345.0,20.1,188.0,27.0,37.6,47.5,1580.0,956.0,480.0
40.8,150.0,119.0,341.0,18.9,185.0,25.0,39.2,38.3,1530.0,917.0,497.0
39.7,159.0,105.0,320.0,18.4,161.0,23.7,35.3,36.0,1490.0,898.0,475.0
41.3,158.0,104.0,329.0,18.5,151.0,22.6,34.5,37.5,1450.0,877.0,465.0
41.1,157.0,104.0,328.0,18.4,168.0,23.4,35.5,43.2,1500.0,918.0,506.0
51.4,173.0,107.0,345.0,23.6,196.0,32.6,40.3,42.4,1550.0,943.0,503.0
42.5,163.0,104.0,350.0,20.0,207.0,28.1,45.4,37.8,1540.0,914.0,504.0
40.9,154.0,112.0,324.0,19.8,178.0,24.3,42.3,38.7,1570.0,927.0,537.0
69.7,161.0,150.0,344.0,22.7,193.0,25.2,36.3,61.1,1670.0,1040.0,606.0
53.9,177.0,162.0,399.0,20.6,207.0,26.1,33.4,49.0,1700.0,1050.0,522.0
51.2,173.0,139.0,371.0,19.6,185.0,20.9,32.3,41.9,1580.0,934.0,530.0
43.0,160.0,125.0,352.0,19.4,180.0,22.0,33.8,39.7,1570.0,929.0,503.0
48.8,170.0,126.0,339.0,19.5,168.0,22.2,37.1,41.4,1590.0,971.0,602.0
44.9,171.0,127.0,352.0,19.7,170.0,21.8,39.2,36.9,1610.0,995.0,623.0
42.7,154.0,126.0,336.0,19.6,168.0,23.0,39.0,38.4,1630.0,991.0,589.0
47.7,163.0,115.0,327.0,19.4,157.0,22.4,36.4,36.5,1570.0,951.0,576.0
40.7,151.0,106.0,310.0,19.3,150.0,23.3,36.6,33.7,1460.0,877.0,493.0
36.0,142.0,86.9,281.0,18.7,149.0,21.3,34.9,31.1,1390.0,814.0,492.0
61.2,147.0,116.0,282.0,19.6,150.0,20.1,34.6,54.8,1630.0,1030.0,620.0
54.3,162.0,125.0,331.0,19.7,171.0,19.4,32.1,47.6,1700.0,1090.0,581.0
128.0,178.0,135.0,338.0,32.4,196.0,21.4,31.6,112.0,1910.0,1210.0,708.0
93.7,231.0,184.0,464.0,27.0,260.0,28.8,32.4,94.3,2410.0,1630.0,753.0
70.4,184.0,153.0,422.0,23.4,245.0,28.2,34.5,77.4,2300.0,1420.0,603.0
59.2,175.0,127.0,372.0,22.0,222.0,32.6,36.6,69.0,1920.0,1120.0,487.0
63.4,169.0,125.0,368.0,23.4,195.0,30.9,35.1,63.3,1680.0,988.0,455.0
51.2,161.0,124.0,356.0,20.8,210.0,26.5,36.4,61.7,1730.0,1040.0,473.0
42.8,146.0,117.0,339.0,19.6,175.0,24.7,37.0,48.8,1580.0,949.0,464.0
36.9,134.0,100.0,302.0,18.6,175.0,22.6,33.8,41.8,1520.0,919.0,464.0
33.1,130.0,93.0,290.0,18.1,177.0,20.3,32.1,39.5,1470.0,908.0,466.0
31.1,123.0,82.0,257.0,17.9,163.0,18.3,30.7,37.7,1430.0,896.0,478.0
31.3,124.0,71.9,250.0,17.9,138.0,19.0,28.8,36.1,1370.0,895.0,469.0
35.9,139.0,82.6,265.0,18.2,168.0,27.7,30.2,47.0,1480.0,986.0,530.0
29.2,128.0,79.5,263.0,17.9,176.0,27.2,29.8,36.7,1410.0,931.0,469.0
29.7,129.0,75.3,249.0,18.0,183.0,22.3,29.7,34.9,1400.0,888.0,475.0
44.7,143.0,79.1,277.0,18.7,166.0,35.5,38.8,46.1,1460.0,948.0,463.0
31.8,135.0,83.0,286.0,19.0,155.0,27.9,43.7,35.5,1390.0,880.0,463.0
65.8,145.0,92.8,285.0,24.9,159.0,20.7,41.8,68.8,1710.0,1140.0,559.0
41.5,140.0,82.6,290.0,19.5,153.0,20.0,32.8,41.0,1450.0,912.0,409.0
33.0,125.0,84.7,267.0,18.5,154.0,18.5,31.3,34.7,1300.0,769.0,401.0
29.0,126.0,83.3,263.0,18.7,160.0,17.8,31.6,37.3,1370.0,837.0,464.0
44.6,151.0,96.8,273.0,18.9,178.0,21.0,31.2,57.1,1460.0,891.0,503.0
55.9,173.0,99.8,353.0,18.8,183.0,38.3,37.3,60.4,1700.0,1090.0,544.0
44.2,153.0,80.6,325.0,18.3,200.0,28.0,40.8,46.7,1750.0,1080.0,561.0
32.7,139.0,78.7,286.0,17.1,169.0,21.6,36.2,37.9,1570.0,939.0,471.0
28.4,118.0,59.4,244.0,17.1,157.0,19.2,32.1,32.8,1350.0,804.0,405.0
26.5,120.0,59.7,224.0,17.1,135.0,17.1,29.2,31.0,1240.0,735.0,396.0
26.0,117.0,59.7,226.0,17.8,156.0,20.7,30.3,30.6,1280.0,808.0,454.0
24.3,118.0,58.7,228.0,17.8,170.0,24.4,31.9,30.5,1320.0,812.0,429.0
21.6,113.0,57.2,217.0,17.1,155.0,22.9,30.2,27.4,1260.0,758.0,422.0
20.5,120.0,55.5,206.0,15.3,136.0,21.3,31.2,40.9,1320.0,830.0,482.0
24.4,105.0,56.5,204.0,15.1,134.0,24.6,26.7,37.0,1300.0,842.0,420.0
20.9,111.0,56.5,197.0,14.6,134.0,21.3,31.0,29.2,1180.0,733.0,354.0
20.5,113.0,53.4,196.0,14.5,121.0,18.6,29.6,33.3,1140.0,689.0,394.0
20.4,102.0,53.9,197.0,15.3,133.0,18.8,29.6,46.5,1260.0,802.0,444.0
25.7,125.0,71.5,212.0,15.1,152.0,18.5,27.7,38.7,1350.0,862.0,439.0
20.9,114.0,65.0,226.0,15.0,166.0,16.2,27.6,30.8,1240.0,754.0,412.0
19.4,107.0,57.7,198.0,14.9,160.0,17.8,25.5,27.5,1240.0,734.0,412.0
50.1,127.0,82.7,207.0,24.2,130.0,19.5,28.9,24.1,1190.0,713.0,424.0
137.0,249.0,289.0,513.0,34.3,239.0,52.7,34.8,87.1,1850.0,1280.0,696.0
62.9,166.0,163.0,447.0,22.7,282.0,44.8,32.6,54.6,2000.0,1250.0,604.0
62.1,157.0,142.0,388.0,25.2,252.0,29.1,32.7,66.2,2100.0,1240.0,572.0
47.3,146.0,126.0,344.0,20.1,241.0,24.3,31.4,60.5,1870.0,1110.0,503.0
49.2,140.0,122.0,328.0,16.7,225.0,22.8,31.1,58.0,1730.0,1020.0,510.0
56.2,146.0,122.0,342.0,15.4,215.0,36.0,32.2,61.6,1680.0,1010.0,461.0
70.0,145.0,121.0,329.0,32.0,211.0,32.0,34.1,81.3,1620.0,948.0,476.0
68.3,170.0,124.0,362.0,25.8,243.0,26.4,34.1,88.5,1960.0,1250.0,443.0
75.4,165.0,124.0,351.0,31.1,245.0,23.6,32.4,59.9,1680.0,1000.0,417.0
120.0,253.0,153.0,445.0,48.7,288.0,31.2,36.6,107.0,2280.0,1530.0,604.0
63.4,185.0,139.0,443.0,35.4,314.0,31.1,33.6,64.8,2150.0,1350.0,529.0
45.0,127.0,65.0,248.0,15.6,139.0,23.9,35.7,54.7,1350.0,929.0,480.0
66.1,142.0,66.8,263.0,21.1,183.0,27.2,36.1,62.1,1490.0,1030.0,571.0
58.6,148.0,73.0,275.0,15.8,212.0,36.4,42.8,58.6,1590.0,1050.0,475.0
59.2,147.0,85.1,291.0,17.0,188.0,36.6,42.6,57.9,1500.0,935.0,449.0
53.4,136.0,85.9,287.0,17.5,171.0,36.2,39.0,49.1,1430.0,885.0,457.0
49.9,128.0,62.8,260.0,18.1,196.0,29.4,39.1,56.6,1510.0,941.0,445.0
42.4,122.0,46.7,232.0,15.5,191.0,25.8,37.8,46.9,1410.0,862.0,418.0
40.8,116.0,46.8,209.0,15.1,168.0,23.0,37.1,41.2,1310.0,816.0,420.0
37.1,111.0,44.9,196.0,14.5,159.0,21.8,37.4,38.5,1240.0,774.0,411.0
33.8,103.0,42.5,182.0,13.8,148.0,21.8,34.8,35.7,1170.0,742.0,359.0
37.4,106.0,42.5,183.0,13.7,140.0,20.9,31.7,36.4,1090.0,691.0,333.0
36.4,107.0,42.5,187.0,13.8,142.0,20.1,30.6,56.6,1200.0,779.0,366.0
35.0,105.0,42.5,186.0,13.8,152.0,20.8,35.9,57.4,1320.0,878.0,383.0
35.2,103.0,42.5,177.0,14.3,154.0,20.8,35.0,44.5,1240.0,812.0,400.0
35.5,102.0,42.5,169.0,15.4,142.0,19.9,33.3,43.8,1200.0,790.0,432.0
34.2,101.0,58.4,178.0,15.0,136.0,18.8,30.3,46.3,1230.0,834.0,473.0
